#{"t_start": 1723759765.2948375, "env_id": "None"}
r,l,t
-0.660344,72,7422.261675
-0.76115,72,7435.744408
-0.702063,72,7450.043398
-1.266033,72,7463.954995
-0.984405,72,7478.005889
-0.86655,72,7491.38986
-0.868513,72,7506.054431
-0.939592,72,7518.97138
-0.664998,72,7531.848413
-0.729476,72,7545.117577
-1.054995,72,7558.193265
-0.95157,72,7572.634023
-1.070279,72,7586.355172
-1.160761,72,7600.333134
-0.663265,72,7613.09317
-0.611347,72,7626.604628
-0.759449,72,7639.251355
-0.675818,72,7654.007943
-1.019948,72,7669.378216
-0.69445,72,7684.980836
-0.632684,72,7698.893724
-1.046621,72,7713.624948
-1.079801,72,7729.202441
-0.860241,72,7743.410922
-0.708273,72,7755.921316
-0.712773,72,7767.375504
-0.638713,72,7780.711953
-0.852932,72,7796.711439
-0.738122,72,7812.86124
-0.801296,72,7828.519138
-0.755753,72,7843.008439
-0.73383,72,7855.651725
-0.785897,72,7870.559485
-0.798256,72,7885.385209
-0.828503,72,7899.679757
-1.10774,72,7912.72801
-1.361382,72,7926.887218
-0.654068,72,7940.074486
-0.76909,72,7953.276141
-0.707445,72,7966.516855
-0.726014,72,7980.508605
-1.054057,72,7993.685631
-0.907051,72,8006.596215
-0.779452,72,8022.009979
-0.675807,72,8034.987922
-0.880302,72,8047.497447
-0.68868,72,8061.573343
-0.672899,72,8074.929696
-1.030142,72,8090.094846
-0.940121,72,8103.277233
-0.669158,72,8118.175163
-0.763779,72,8131.394387
-1.030398,72,8145.285306
-0.65692,72,8158.984538
-0.905234,72,8173.542061
-0.620624,72,8188.423567
-0.59387,72,8203.260934
-1.046373,72,8217.774634
-0.847973,72,8233.369654
-0.794779,72,8249.137651
-0.735462,72,8262.32054
-0.744064,72,8276.836402
-0.756071,72,8293.117473
-0.663424,72,8306.233164
-0.604618,72,8318.061124
-0.680739,72,8332.398902
-0.767049,72,8347.098832
-0.784986,72,8361.361383
-0.639903,72,8374.13858
-0.876235,72,8387.017768
-0.637571,72,8401.638609
-0.677842,72,8414.348005
-0.791112,72,8427.772528
-0.999821,72,8442.059206
-0.817527,72,8456.347026
-0.673476,72,8471.088476
-0.655036,72,8486.063286
-0.908743,72,8500.471609
-0.77327,72,8513.800709
-0.831402,72,8528.139691
-0.723696,72,8540.847104
-0.924095,72,8554.603119
-0.740789,72,8567.10668
-0.661599,72,8580.454581
-0.956257,72,8595.339019
-1.006859,72,8610.53605
-0.842845,72,8624.138202
-0.782765,72,8637.391855
-0.591293,72,8651.053746
-1.024593,72,8664.683022
-1.377904,72,8679.076228
-0.599728,72,8690.655034
-0.676918,72,8703.845422
-0.710368,72,8718.419244
-0.696093,72,8731.180237
-1.030814,72,8746.278045
-0.697062,72,8759.853835
-0.833381,72,8774.511332
-0.749837,72,8789.191551
-0.713866,72,8803.003846
-0.789658,72,8814.552267
-0.708702,72,8828.272585
-0.805531,72,8842.856013
-1.231762,72,8856.301007
-0.879082,72,8870.605794
-0.835765,72,8886.36153
-0.936831,72,8901.12304
-0.799327,72,8915.401568
-0.685069,72,8930.648179
-0.77195,72,8945.169258
-0.937963,72,8961.188692
-0.685805,72,8974.535746
-0.900901,72,8986.868672
-0.797647,72,8999.876549
-0.74545,72,9016.651935
-0.606684,72,9030.580807
-0.702576,72,9045.146468
-0.748555,72,9058.973375
-0.728249,72,9072.725096
-0.780594,72,9088.836395
-0.875421,72,9101.834728
-0.78555,72,9114.953773
-0.599747,72,9128.713454
-1.033876,72,9141.783804
-1.128564,72,9154.031986
-0.855788,72,9169.851572
-0.637349,72,9182.550389
-0.638664,72,9198.165931
-1.055213,72,9210.372291
-0.823026,72,9223.61704
-0.897657,72,9237.178553
-0.709037,72,9250.281111
-0.660443,72,9265.698474
-0.688934,72,9277.60562
-0.745071,72,9292.98403
-0.782606,72,9308.372818
-0.887753,72,9323.783669
-0.831255,72,9336.992272
-0.842934,72,9350.976516
-0.794878,72,9366.31035
-0.870823,72,9382.127152
-0.663168,72,9395.194193
-1.154565,72,9412.654839
-0.768991,72,9425.502282
-0.676959,72,9439.264109
-0.724446,72,9454.597872
-0.861782,72,9469.900837
-0.726817,72,9484.963644
-0.711391,72,9499.498066
-0.876356,72,9514.144003
-0.711857,72,9528.518323
-0.967728,72,9543.20326
-0.742003,72,9559.128695
-0.62614,72,9571.464729
-0.794962,72,9587.110367
-0.739216,72,9601.124864
-0.673138,72,9613.278712
-0.903323,72,9627.859627
-0.632942,72,9640.069174
-0.685793,72,9652.324578
-0.714063,72,9667.820231
-0.736451,72,9681.700464
-0.784697,72,9696.257603
-0.756296,72,9711.667424
-0.820155,72,9727.238057
-0.700416,72,9740.504852
-0.831739,72,9753.236653
-0.775476,72,9767.540815
-0.742609,72,9779.692272
-0.812844,72,9795.647151
-0.886512,72,9809.94198
-0.740173,72,9826.981224
-0.816768,72,9841.820734
-0.729011,72,9855.808224
-0.737785,72,9869.734316
-0.670325,72,9882.607334
-0.816473,72,9897.735456
-0.813796,72,9912.226899
-0.67705,72,9926.762305
-1.341404,72,9939.414605
-0.754093,72,9952.33209
-0.72513,72,9965.685401
-0.946095,72,9980.563299
-0.889745,72,9996.602915
-0.805015,72,10012.105649
-0.695574,72,10026.581082
-1.186061,72,10041.592372
-0.904755,72,10057.276032
-0.620611,72,10071.028258
-0.747202,72,10084.280639
-0.623654,72,10096.699753
-0.736704,72,10110.717308
-0.652144,72,10123.135096
-0.888904,72,10136.532898
-0.868364,72,10150.130767
-0.828918,72,10164.459839
-0.799786,72,10181.017979
-0.9138,72,10194.879727
-0.953291,72,10210.142917
-1.102668,72,10227.043706
-0.929071,72,10241.802734
-0.7712,72,10255.047919
-0.733292,72,10269.677993
-0.707544,72,10283.892204
-0.679596,72,10299.431388
-0.715825,72,10314.053906
-1.135808,72,10328.527506
-0.71624,72,10342.584709
-0.828095,72,10357.482704
-0.658371,72,10372.21276
-0.698291,72,10384.65648
-0.866869,72,10400.351651
-0.761292,72,10416.343189
-0.819441,72,10432.370007
-1.061636,72,10447.46358
-0.745908,72,10463.308611
-0.745559,72,10477.636389
-0.717783,72,10491.564328
-0.820254,72,10508.248204
-0.864386,72,10523.372091
-1.148305,72,10537.315407
-0.786181,72,10552.814698
-0.930217,72,10568.676445
-0.674313,72,10581.253587
-0.665897,72,10595.304078
-0.682833,72,10609.342179
-0.632383,72,10621.775765
-0.62882,72,10636.254014
-0.667547,72,10650.754837
-0.666425,72,10665.914418
-0.646018,72,10678.822228
-1.020381,72,10693.270794
-0.731321,72,10707.663775
-1.015421,72,10723.513246
-0.678588,72,10738.083356
-0.626537,72,10751.611273
-0.890277,72,10765.547416
-0.940724,72,10779.042256
-0.862168,72,10792.918179
-0.656931,72,10808.65795
-0.714911,72,10821.353336
-0.652105,72,10835.300923
-0.714461,72,10851.205342
-0.711597,72,10863.489213
-0.726554,72,10880.56367
-0.600098,72,10891.867824
-0.624487,72,10904.440056
-0.673703,72,10919.359905
-0.985286,72,10934.264308
-0.626681,72,10949.065804
-0.71569,72,10962.863075
-1.089508,72,10976.10356
-0.695816,72,10987.879516
-0.889388,72,11000.840693
-1.010423,72,11014.115265
-0.854282,72,11030.13146
-0.705825,72,11045.701267
-0.837994,72,11061.61797
-0.841567,72,11074.652068
