#{"t_start": 1724226103.8931258, "env_id": "None"}
r,l,t
-0.813058,72,11717.301509
-0.06605,72,11735.521933
-0.718893,72,11754.920633
-1.38631,72,11774.683715
-1.424919,72,11795.149891
-0.387605,72,11819.859082
-0.482533,72,11840.690795
-1.751913,72,11861.123684
-0.047584,72,11882.855
-1.54359,72,11908.560221
-0.456984,72,11933.440475
-1.20597,72,11954.535496
-1.502887,72,11978.487579
-0.579919,72,11996.463424
-0.10713,72,12016.061619
-0.518429,72,12040.226721
-0.553294,72,12063.297255
-0.110944,72,12080.470289
-0.038755,72,12101.65041
-0.42828,72,12123.133587
-0.08955,72,12141.984513
-0.092837,72,12161.496446
-0.465967,72,12184.921198
-1.010531,72,12205.487111
-0.505019,72,12230.08234
-1.55074,72,12256.46879
-1.030196,72,12279.959364
-0.411387,72,12297.062021
-0.687243,72,12311.62342
-0.524255,72,12332.936296
-0.276441,72,12355.027412
-0.670347,72,12375.648476
-1.305181,72,12399.960732
-0.051837,72,12419.886988
-0.132557,72,12439.123859
-0.316812,72,12461.018005
-1.242847,72,12486.034383
-1.87982,72,12508.093781
-0.185574,72,12528.63507
-0.177724,72,12550.550452
-0.277866,72,12568.794192
-0.282474,72,12586.973713
-0.738045,72,12604.385428
-0.191634,72,12628.722666
-1.500608,72,12652.42103
-0.793858,72,12670.901325
-0.765538,72,12695.184227
-0.735906,72,12719.196048
-0.571451,72,12744.87939
-1.231939,72,12769.737911
-1.42147,72,12793.631499
-0.707293,72,12808.293043
-0.496424,72,12825.368536
-0.794898,72,12846.542191
-0.705701,72,12870.995133
-1.069739,72,12890.58975
-0.827665,72,12916.458313
-1.558286,72,12939.222008
-0.067738,72,12963.187663
-0.02929,72,12982.155939
-0.609326,72,13001.347231
-0.296979,72,13022.189262
-1.500968,72,13048.193531
-1.199508,72,13073.534674
-0.46369,72,13097.180666
-0.616634,72,13113.616195
-1.640835,72,13139.363838
-1.033149,72,13163.589291
-0.812302,72,13189.167518
-1.401749,72,13212.042166
-0.668261,72,13227.212072
-0.057929,72,13249.178706
-1.077679,72,13270.842481
-2.257005,72,13294.593375
-1.232492,72,13316.102655
-0.789243,72,13341.401342
-0.800484,72,13366.740264
-0.016791,72,13387.926567
-0.04414,72,13409.462045
-1.640162,72,13431.187374
-0.15571,72,13449.847961
-0.888173,72,13467.416457
-0.331435,72,13489.415343
-0.676489,72,13512.550355
-0.806499,72,13537.388055
-1.36217,72,13563.120284
-0.71869,72,13577.482623
-1.193982,72,13598.067503
-0.193194,72,13622.148557
-0.180178,72,13640.668592
-0.700279,72,13665.546305
-0.810466,72,13689.263494
-0.106972,72,13709.587833
-0.025125,72,13729.023698
-0.381445,72,13751.567786
-0.130406,72,13774.841822
-0.375621,72,13793.505461
-0.935541,72,13811.12634
-0.040683,72,13831.831703
-2.03258,72,13855.030907
-1.711907,72,13880.125633
-0.844719,72,13904.533046
-0.342983,72,13918.796836
-0.494357,72,13932.966807
-1.005807,72,13958.217247
-0.416676,72,13979.417276
-0.819798,72,13993.734343
-0.006048,72,14016.653905
-1.026121,72,14039.703958
-0.292178,72,14060.239526
-1.019206,72,14080.671013
-1.637544,72,14104.044676
-0.592807,72,14127.277789
-0.473289,72,14149.438697
-0.20504,72,14167.782808
-0.474952,72,14189.791951
-1.494862,72,14214.848086
-0.876711,72,14232.564869
-0.423398,72,14249.147195
-0.833837,72,14271.015087
-1.482008,72,14292.829278
-1.069026,72,14308.051402
-0.402111,72,14329.758087
-0.452616,72,14353.752277
-0.186979,72,14372.045074
-1.344642,72,14389.004769
-1.889619,72,14413.013116
-0.412874,72,14431.365491
-0.695587,72,14448.405268
-1.720677,72,14469.981263
-0.445704,72,14493.405253
-0.473165,72,14516.605922
-0.497732,72,14541.767368
-1.617764,72,14564.365489
-0.182917,72,14588.82652
-0.078918,72,14610.329328
-0.815128,72,14636.534097
-1.642106,72,14659.693503
-0.721224,72,14679.701903
-0.350882,72,14696.29022
-1.793351,72,14722.40438
-0.057761,72,14745.508621
-1.602002,72,14767.717308
-0.277765,72,14784.21539
-0.245213,72,14803.3666
-0.809911,72,14829.50999
-0.551133,72,14852.304772
-0.965722,72,14875.467814
-1.45069,72,14895.552426
-1.09781,72,14921.087045
-0.486382,72,14945.711557
-0.295677,72,14964.848379
-1.539877,72,14991.102055
-1.04408,72,15009.143051
-1.272954,72,15029.995634
-0.467163,72,15044.873918
-1.453199,72,15063.248642
-1.687537,72,15086.617807
-2.196276,72,15110.910603
-0.836967,72,15135.29162
-0.815634,72,15159.164565
-1.406309,72,15182.427381
-0.495002,72,15197.684379
-1.020922,72,15218.311083
-0.096351,72,15241.378127
-1.612462,72,15266.059824
-1.150444,72,15289.155313
-1.110829,72,15315.460196
-0.637233,72,15333.367741
-1.283724,72,15355.155976
-1.008505,72,15376.630011
-0.554228,72,15393.368029
-0.694955,72,15418.517176
-0.808956,72,15442.653342
-0.374659,72,15468.44608
-0.216111,72,15490.850426
-1.891696,72,15515.449713
-1.068139,72,15539.362696
-0.843691,72,15559.427667
-1.262909,72,15584.342955
-1.144825,72,15608.934013
-1.00862,72,15633.866233
-0.232196,72,15650.672699
-1.548647,72,15675.219198
-0.317155,72,15691.226758
-0.459716,72,15706.780203
-0.315824,72,15732.952165
-1.277389,72,15758.027936
-0.124928,72,15779.317611
-0.661162,72,15804.569439
-0.101641,72,15823.646468
-0.617472,72,15846.044626
-0.069187,72,15867.511073
-0.333848,72,15889.627588
-0.421551,72,15914.555757
-1.501361,72,15936.93211
-2.136824,72,15957.644928
-0.982727,72,15982.533154
-0.637716,72,15999.972447
-0.902936,72,16021.105949
-0.693766,72,16041.809395
-1.090717,72,16057.768956
-0.367235,72,16075.625702
-0.399168,72,16095.380526
-1.604733,72,16121.340791
-0.432565,72,16142.830454
-0.038591,72,16164.464473
-0.55132,72,16186.742998
-0.047307,72,16207.836512
-0.564992,72,16229.937101
-0.308223,72,16252.12681
-0.057953,72,16276.726303
-1.065829,72,16294.799093
-0.098722,72,16318.790394
-0.321399,72,16341.481275
-0.522542,72,16359.022136
-1.462986,72,16385.653207
-0.203696,72,16404.338658
-0.526445,72,16421.182012
-0.71371,72,16442.095745
-1.189129,72,16464.17123
-0.179855,72,16482.651862
-0.102746,72,16504.323365
-0.689667,72,16528.491966
-0.012642,72,16550.26473
-0.563801,72,16576.87727
-1.176837,72,16600.565773
-0.387209,72,16622.252069
-1.555513,72,16648.755054
-0.0189,72,16669.018234
-2.102557,72,16691.815437
-0.619986,72,16709.511127
-0.158797,72,16728.876224
-1.760267,72,16747.635764
-0.296328,72,16766.223489
-0.661697,72,16790.125381
-0.328226,72,16812.838848
-0.322663,72,16829.29796
-0.666758,72,16848.768201
-1.329454,72,16874.110633
-0.218335,72,16892.285877
-0.500306,72,16910.690606
-0.510527,72,16929.442636
-0.025883,72,16950.764761
-0.0528,72,16974.929448
-1.647036,72,16997.318569
-0.172108,72,17014.751996
-1.62777,72,17036.706575
-2.460214,72,17063.350854
-0.978505,72,17082.973819
-0.489893,72,17102.752984
-0.811344,72,17118.668228
-1.272389,72,17142.348835
-1.094387,72,17164.510016
-0.597706,72,17186.646672
-0.428845,72,17204.622407
-0.29535,72,17226.516583
-0.13317,72,17252.283783
-0.518699,72,17276.182835
-1.477666,72,17297.635821
-0.411562,72,17318.717779
-1.019992,72,17344.718487
-1.253425,72,17369.663159
-0.460943,72,17394.535792
-1.256522,72,17419.70974
-1.383413,72,17438.260279
-1.763021,72,17463.819392
-1.719963,72,17489.781085
-0.795715,72,17507.82128
-1.513694,72,17531.063306
-0.006567,72,17554.764421
-1.327079,72,17574.35894
-0.777821,72,17592.383124
-0.979361,72,17616.125332
-0.119532,72,17638.001155
-0.068523,72,17660.777905
-1.366664,72,17682.67581
-0.530879,72,17706.213969
-1.530914,72,17732.203708
-1.51789,72,17752.695049
-0.525667,72,17771.636774
-1.32767,72,17789.561261
-0.258217,72,17812.934699
-0.517305,72,17832.266817
-0.833247,72,17853.310695
-1.829776,72,17876.121856
-0.960984,72,17898.784217
-0.21768,72,17916.326561
-0.278635,72,17933.970734
-0.92908,72,17952.051341
-0.721862,72,17972.206374
-0.695442,72,17993.376341
-0.466312,72,18009.803862
-1.346763,72,18027.400361
-0.795179,72,18045.222068
-1.657321,72,18065.949533
-1.691404,72,18087.958147
-0.386255,72,18112.772809
-0.247208,72,18131.782923
-0.619091,72,18155.298112
-0.195958,72,18176.48254
-1.540951,72,18202.301563
-1.234195,72,18226.847561
-0.062818,72,18248.177414
-0.994484,72,18268.886196
-1.295374,72,18287.312682
-1.901475,72,18311.861558
-1.405601,72,18329.854404
-0.656551,72,18356.184281
-1.105039,72,18379.392664
-0.740261,72,18395.131066
-0.738654,72,18414.833381
-0.854616,72,18434.475222
-1.359502,72,18452.494909
-0.939307,72,18469.992082
-1.53289,72,18495.843246
-0.835216,72,18510.001278
-1.795873,72,18533.403036
-2.226295,72,18553.151603
-0.109982,72,18572.957875
-0.114498,72,18593.724161
-0.388365,72,18617.510328
-0.803977,72,18639.467526
-0.161479,72,18656.610978
-1.2365,72,18681.394332
-0.515153,72,18694.940802
-1.212953,72,18718.523685
-0.756279,72,18742.29723
-0.462848,72,18766.08476
-0.066734,72,18787.014802
-0.391993,72,18808.475379
-0.950455,72,18824.968799
-0.535249,72,18846.043889
-0.587424,72,18862.405245
-1.038588,72,18885.818387
-0.323614,72,18907.29256
-0.964446,72,18930.560877
-0.292485,72,18953.468405
-1.507058,72,18974.297262
-0.125211,72,18993.857385
-0.958485,72,19009.467187
-0.949501,72,19029.763287
-0.761276,72,19047.907538
-1.234384,72,19064.758436
