#{"t_start": 1724401306.902459, "env_id": "None"}
r,l,t
-0.37397394,6,446.759077
-0.38189277,6,446.759398
-0.36385456,6,446.759427
-0.3772925,6,446.759452
-0.40382788,6,446.759476
-0.5391016,6,451.088164
-0.36203822,6,451.088278
-0.34971052,6,451.088307
-0.38166693,6,451.088331
-0.33370915,6,451.088356
-0.39494663,6,455.348687
-0.35856745,6,455.348807
-0.56425166,6,455.348835
-0.3483009,6,455.348859
-0.3801906,6,455.348883
-0.40333006,6,459.169461
-0.40011045,6,459.169592
-0.47999004,6,459.169621
-0.39597076,6,459.169645
-0.37142918,6,459.169669
-0.45541328,6,463.237237
-0.49182317,6,463.237406
-0.425284,6,463.237468
-0.5959189,6,463.23752
-0.30271015,6,463.23757
-0.39588556,6,467.186173
-0.42221123,6,467.186371
-0.40158772,6,467.186389
-0.41294077,6,467.186399
-0.33085418,6,467.186408
-0.46483678,6,471.341018
-0.37473968,6,471.341056
-0.39820376,6,471.341067
-0.4065768,6,471.341075
-0.37429336,6,471.341083
-0.42179358,6,475.531811
-0.45293325,6,475.532056
-0.41365343,6,475.532576
-0.4185005,6,475.532649
-0.3992347,6,475.53315
-0.39991358,6,479.331394
-0.4313462,6,479.331519
-0.40439788,6,479.33155
-0.39920774,6,479.331574
-0.463526,6,479.331599
-0.39146745,6,483.755388
-0.5087212,6,483.75575
-0.31318384,6,483.75578
-0.46495566,6,483.755806
-0.26082242,6,483.755832
-0.39255437,6,488.560763
-0.368862,6,488.560921
-0.41988322,6,488.560953
-0.26258647,6,488.56099
-0.49399355,6,488.561015
-0.43325287,6,492.506304
-0.45906186,6,492.506342
-0.4671577,6,492.506353
-0.39594907,6,492.506361
-0.41013667,6,492.506369
-0.45089498,6,496.982574
-0.3860953,6,496.984881
-0.4119452,6,496.984944
-0.38416582,6,496.984988
-0.4762029,6,496.985053
-0.41811594,6,501.636227
-0.6006023,6,501.636337
-0.3444754,6,501.636365
-0.38039306,6,501.636388
-0.3805496,6,501.636411
-0.50177914,6,506.026722
-0.40397236,6,506.02715
-0.37412176,6,506.027172
-0.45252374,6,506.027183
-0.42978683,6,506.027191
-0.40560886,6,510.32168
-0.6475475,6,510.321848
-0.4742676,6,510.321861
-0.35134324,6,510.321871
-0.33102083,6,510.321879
-0.37485284,6,515.238786
-0.39921144,6,515.239163
-0.3277376,6,515.239186
-0.39502168,6,515.239196
-0.37137514,6,515.239205
-0.3476083,6,520.35889
-0.551518,6,520.359176
-0.39854512,6,520.359213
